Roadway.Name,From,To,id,ZIP CODE,int1,int2,zip1,zip2
BELL BOULEVARD,46 AVENUE,45 DRIVE,600,,BELL+BOULEVARD+%26+46+AVENUE,BELL+BOULEVARD+%26+45+DRIVE,11361,11361
BELL BOULEVARD,67TH AVENUE,67TH AVENUE,601,,BELL+BOULEVARD+%26+67TH+AVENUE,BELL+BOULEVARD+%26+67TH+AVENUE,11364,11364
BELMONT AVENUE,GRANT AVENUE,SOUTH CONDUIT AVENUE,602,,BELMONT+AVENUE+%26+GRANT+AVENUE,BELMONT+AVENUE+%26+SOUTH+CONDUIT+AVENUE,11208,CTYPE
BELT PARKWAY,72 STREET,74 STREET,603,,BELT+PARKWAY+%26+72+STREET,BELT+PARKWAY+%26+74+STREET,CTYPE,CTYPE
BELT PARKWAY,SOUTH CONDUIT AVENUE,COHANCY STREET,604,,BELT+PARKWAY+%26+SOUTH+CONDUIT+AVENUE,BELT+PARKWAY+%26+COHANCY+STREET,CTYPE,CTYPE
BELT PARKWAY,20 AVENUE,21 AVENUE,605,,BELT+PARKWAY+%26+20+AVENUE,BELT+PARKWAY+%26+21+AVENUE,CTYPE,CTYPE
BELT PARKWAY,BODY OF WATER,102 STREET,606,,BELT+PARKWAY+%26+BODY+OF+WATER,BELT+PARKWAY+%26+102+STREET,CTYPE,CTYPE
BELT PARKWAY,BODY OF WATER,ERSKINE STREET,607,,BELT+PARKWAY+%26+BODY+OF+WATER,BELT+PARKWAY+%26+ERSKINE+STREET,CTYPE,CTYPE
BELT PARKWAY,26 STREET,DOOLEY STREET,608,,BELT+PARKWAY+%26+26+STREET,BELT+PARKWAY+%26+DOOLEY+STREET,CTYPE,CTYPE
BELT PARKWAY,181 STREET,182 STREET,609,,BELT+PARKWAY+%26+181+STREET,BELT+PARKWAY+%26+182+STREET,CTYPE,CTYPE
BELT PARKWAY,STILLWELL AVENUE BRIDGE,SHELL ROAD,610,,BELT+PARKWAY+%26+STILLWELL+AVENUE+BRIDGE,BELT+PARKWAY+%26+SHELL+ROAD,CTYPE,CTYPE
BELT PARKWAY,FLATBUSH AVENUE,MILL BASIN BRIDGE,611,,BELT+PARKWAY+%26+FLATBUSH+AVENUE,BELT+PARKWAY+%26+MILL+BASIN+BRIDGE,CTYPE,CTYPE
BELT PARKWAY,134 STREET,VAN WYCK EXPRESSWAY,612,,BELT+PARKWAY+%26+134+STREET,BELT+PARKWAY+%26+VAN+WYCK+EXPRESSWAY,CTYPE,CTYPE
BELT PARKWAY,79 STREET,77 STREET,613,,BELT+PARKWAY+%26+79+STREET,BELT+PARKWAY+%26+77+STREET,CTYPE,CTYPE
BELT PARKWAY,MILL BASIN,BERGEN AVENUE,614,,BELT+PARKWAY+%26+MILL+BASIN,BELT+PARKWAY+%26+BERGEN+AVENUE, item,CTYPE
BENSON AVE,19TH AVE,BAY 20TH ST,615,,BENSON+AVE+%26+19TH+AVE,BENSON+AVE+%26+BAY+20TH+ST,11214,11214
BENSON AVENUE,BAY 20 STREET,19 AVENUE,616,,BENSON+AVENUE+%26+BAY+20+STREET,BENSON+AVENUE+%26+19+AVENUE,11214,11214
BENSON AVENUE,19 AVENUE,BAY 22 STREET,617,,BENSON+AVENUE+%26+19+AVENUE,BENSON+AVENUE+%26+BAY+22+STREET,11214,11214
BENSON AVENUE,19TH AVENUE,BAY 22ND STREET,618,,BENSON+AVENUE+%26+19TH+AVENUE,BENSON+AVENUE+%26+BAY+22ND+STREET,11214,11214
BLOOMINGDALE ROAD,RAMONA AVENUE,SONIA COURT,619,,BLOOMINGDALE+ROAD+%26+RAMONA+AVENUE,BLOOMINGDALE+ROAD+%26+SONIA+COURT,10309,10309
BLOOMINGDALE ROAD,MARISA CIRCLE,WOODROW ROAD,620,,BLOOMINGDALE+ROAD+%26+MARISA+CIRCLE,BLOOMINGDALE+ROAD+%26+WOODROW+ROAD,10309,10309
BLOOMINGDALE ROAD,RAMONA AVENUE,HARGOLD AVENUE,621,,BLOOMINGDALE+ROAD+%26+RAMONA+AVENUE,BLOOMINGDALE+ROAD+%26+HARGOLD+AVENUE,10309,10309
BLOOMINGDALE ROAD,CLAY PIT ROAD,WOODROW ROAD,622,,BLOOMINGDALE+ROAD+%26+CLAY+PIT+ROAD,BLOOMINGDALE+ROAD+%26+WOODROW+ROAD,10309,10309
BOOTH MEMORIAL AVE.,COLLEGE POINT BOULEVARD,133 STREET,623,,BOOTH+MEMORIAL+AVE.+%26+COLLEGE+POINT+BOULEVARD,BOOTH+MEMORIAL+AVE.+%26+133+STREET,11355,11355
BOOTH MEMORIAL AVENUE,COLLEGE POINT BOULEVARD,133 STREET,624,,BOOTH+MEMORIAL+AVENUE+%26+COLLEGE+POINT+BOULEVARD,BOOTH+MEMORIAL+AVENUE+%26+133+STREET,11355,11355
BOOTH MEMORIAL AVENUE,LAWRENCE STREET,133 STREET,625,,BOOTH+MEMORIAL+AVENUE+%26+LAWRENCE+STREET,BOOTH+MEMORIAL+AVENUE+%26+133+STREET,11355,11355
BORINQUEN PLACE,HAVEMEYER STREET,MARCY AVENUE,626,,BORINQUEN+PLACE+%26+HAVEMEYER+STREET,BORINQUEN+PLACE+%26+MARCY+AVENUE,11211,11211
BOSTON ROAD,BRONX PARK EAST,PELHAM PARKWAY,627,,BOSTON+ROAD+%26+BRONX+PARK+EAST,BOSTON+ROAD+%26+PELHAM+PARKWAY,10462,10467
BOSTON ROAD,FISH AVENUE,WILSON AVENUE,628,,BOSTON+ROAD+%26+FISH+AVENUE,BOSTON+ROAD+%26+WILSON+AVENUE,10469,10469
BOSTON ROAD,EAST 176 STREET,VYSE AVENUE,629,,BOSTON+ROAD+%26+EAST+176+STREET,BOSTON+ROAD+%26+VYSE+AVENUE,10460,10460
BOSTON ROAD,EASTCHESTER BRIDGE,HUGUENOT AVENUE,630,,BOSTON+ROAD+%26+EASTCHESTER+BRIDGE,BOSTON+ROAD+%26+HUGUENOT+AVENUE,10469,10466
BOSTON ROAD,176 STREET,CROSS BRONX EXPRESSWAY,631,,BOSTON+ROAD+%26+176+STREET,BOSTON+ROAD+%26+CROSS+BRONX+EXPRESSWAY,10460,10460
BOSTON ROAD,FISH AVENUE,SEYMOUR AVENUE,632,,BOSTON+ROAD+%26+FISH+AVENUE,BOSTON+ROAD+%26+SEYMOUR+AVENUE,10469,10469
BOSTON ROAD,HUGUENOT AVENUE,PINKNEY AVENUE,633,,BOSTON+ROAD+%26+HUGUENOT+AVENUE,BOSTON+ROAD+%26+PINKNEY+AVENUE,10466,10466
BOSTON ROAD,CONNECTOR,CONNECTOR,634,,BOSTON+ROAD+%26+CONNECTOR,BOSTON+ROAD+%26+CONNECTOR,CTYPE,CTYPE
BOSTON ROAD,BRONX PARK EAST,PELHAM PARKWAY SOUTH,635,,BOSTON+ROAD+%26+BRONX+PARK+EAST,BOSTON+ROAD+%26+PELHAM+PARKWAY+SOUTH,10462,10462
BOWERY,EAST HOUSTON STREET,PRINCE STREET,636,,BOWERY+%26+EAST+HOUSTON+STREET,BOWERY+%26+PRINCE+STREET,10012,10012
BOWERY,PRINCE STREET,STANTON STREET,637,,BOWERY+%26+PRINCE+STREET,BOWERY+%26+STANTON+STREET,10012,10002
BQE,59 PLACE,59 STREET,638,,BQE+%26+59+PLACE,BQE+%26+59+STREET,CTYPE,CTYPE
BQE,63 STREET,64 STREET,639,,BQE+%26+63+STREET,BQE+%26+64+STREET,CTYPE,CTYPE
BQE,NORTHERN BOULEVARD,34 AVENUE,640,,BQE+%26+NORTHERN+BOULEVARD,BQE+%26+34+AVENUE,CTYPE,CTYPE
BRADDOCK AVE,221 PLACE,221 STREET,641,,BRADDOCK+AVE+%26+221+PLACE,BRADDOCK+AVE+%26+221+STREET,11428,11427
BRADDOCK AVENUE,BILLINGS STREET,90 AVENUE,642,,BRADDOCK+AVENUE+%26+BILLINGS+STREET,BRADDOCK+AVENUE+%26+90+AVENUE,11427,11428
BRADDOCK AVENUE,221 STREET,221 PLACE,643,,BRADDOCK+AVENUE+%26+221+STREET,BRADDOCK+AVENUE+%26+221+PLACE,11427,11428
BRADLEY AVENUE,HOLDEN BOULEVARD,QUEEN STREET,644,,BRADLEY+AVENUE+%26+HOLDEN+BOULEVARD,BRADLEY+AVENUE+%26+QUEEN+STREET,10314,10314
BRIELLE AVENUE,SUFFOLK AVENUE,LIVINGSTON AVENUE,645,,BRIELLE+AVENUE+%26+SUFFOLK+AVENUE,BRIELLE+AVENUE+%26+LIVINGSTON+AVENUE,10314,10314
BRIELLE AVENUE,LIVINGSTON AVENUE,SUFFOLK AVENUE,646,,BRIELLE+AVENUE+%26+LIVINGSTON+AVENUE,BRIELLE+AVENUE+%26+SUFFOLK+AVENUE,10314,10314
BRINKERHOFF AVE,111 AVE,143 STREET,647,,BRINKERHOFF+AVE+%26+111+AVE,BRINKERHOFF+AVE+%26+143+STREET,11435,11435
BRINKERHOFF AVENUE,156 STREET,157 STREET,648,,BRINKERHOFF+AVENUE+%26+156+STREET,BRINKERHOFF+AVENUE+%26+157+STREET,11433,11433
BROADWAY,56 STREET,57 STREET,649,,BROADWAY+%26+56+STREET,BROADWAY+%26+57+STREET,10107,10107
BROADWAY,BEAVER STREET,MORRIS STREET,650,,BROADWAY+%26+BEAVER+STREET,BROADWAY+%26+MORRIS+STREET,10004,10006
BROADWAY,DUANE STREET,THOMAS STREET,651,,BROADWAY+%26+DUANE+STREET,BROADWAY+%26+THOMAS+STREET,10007,10007
BROADWAY,PRINCE STREET,SPRING STREET,652,,BROADWAY+%26+PRINCE+STREET,BROADWAY+%26+SPRING+STREET,10012,10012
BROADWAY,EAST 11 STREET,EAST 12 STREET,653,,BROADWAY+%26+EAST+11+STREET,BROADWAY+%26+EAST+12+STREET,10003,10003
BROADWAY,WEST 27 STREET,WEST 28 STREET,654,,BROADWAY+%26+WEST+27+STREET,BROADWAY+%26+WEST+28+STREET,10010,10001
BROADWAY,WEST 174 ST,WEST 175 ST,655,,BROADWAY+%26+WEST+174+ST,BROADWAY+%26+WEST+175+ST,10033,10033
BROADWAY,WEST 175 ST,WEST 174 ST,656,,BROADWAY+%26+WEST+175+ST,BROADWAY+%26+WEST+174+ST,10033,10033
BROADWAY,ACADEMY STREET,DYCKMAN STREET,657,,BROADWAY+%26+ACADEMY+STREET,BROADWAY+%26+DYCKMAN+STREET,10034,10034
BROADWAY,WEST 259 STREET,WEST 260 STREET,658,,BROADWAY+%26+WEST+259+STREET,BROADWAY+%26+WEST+260+STREET,10471,10471
BROADWAY,GRANITE STREET,PILLING STREET,659,,BROADWAY+%26+GRANITE+STREET,BROADWAY+%26+PILLING+STREET,11233,11207
BROADWAY,WEST 148 ST,WEST 149 ST,660,,BROADWAY+%26+WEST+148+ST,BROADWAY+%26+WEST+149+ST,10031,10031
BROADWAY,WEST 60 STREET,WEST 61 STREET,661,,BROADWAY+%26+WEST+60+STREET,BROADWAY+%26+WEST+61+STREET,10019,10023
BROADWAY,WEST 98 ST,WEST 99 ST,662,,BROADWAY+%26+WEST+98+ST,BROADWAY+%26+WEST+99+ST,10025,10025
BROADWAY,WEST 99 ST,WEST 98 ST,663,,BROADWAY+%26+WEST+99+ST,BROADWAY+%26+WEST+98+ST,10025,10025
BROADWAY,WEST 74 STREET,WEST 75 STREET,664,,BROADWAY+%26+WEST+74+STREET,BROADWAY+%26+WEST+75+STREET,10023,10023
BROADWAY,WEST 242 STREET,240 STREET,665,,BROADWAY+%26+WEST+242+STREET,BROADWAY+%26+240+STREET,10471,10471
BROADWAY,WEST 98 STREET,WEST 99 STREET,666,,BROADWAY+%26+WEST+98+STREET,BROADWAY+%26+WEST+99+STREET,10025,10025
BROADWAY,WEST 148 STREET,WEST 149 STREET,667,,BROADWAY+%26+WEST+148+STREET,BROADWAY+%26+WEST+149+STREET,10031,10031
BROADWAY,WEST 149 STREET,WEST 148 STREET,668,,BROADWAY+%26+WEST+149+STREET,BROADWAY+%26+WEST+148+STREET,10031,10031
BROADWAY,120 STREET,116 STREET,669,,BROADWAY+%26+120+STREET,BROADWAY+%26+116+STREET,10027,10027
BROADWAY,55 STREET,56 STREET,670,,BROADWAY+%26+55+STREET,BROADWAY+%26+56+STREET,11377,10107
BROADWAY,56 STREET,55 STREET,671,,BROADWAY+%26+56+STREET,BROADWAY+%26+55+STREET,10107,11377
BROADWAY,LEONARD STREET,GERRY STREET,672,,BROADWAY+%26+LEONARD+STREET,BROADWAY+%26+GERRY+STREET,10013,11206
BROADWAY,WEST 147 STREET,WEST 148 STREET,673,,BROADWAY+%26+WEST+147+STREET,BROADWAY+%26+WEST+148+STREET,10031,10031
BROADWAY,PILLING STREET,MARION STREET,674,,BROADWAY+%26+PILLING+STREET,BROADWAY+%26+MARION+STREET,11207,11233
BROADWAY,60 STREET,COLUMBUS CIRCLE,675,,BROADWAY+%26+60+STREET,BROADWAY+%26+COLUMBUS+CIRCLE,11377,10023
BROADWAY,COLUMBUS CIRCLE,58 STREET,676,,BROADWAY+%26+COLUMBUS+CIRCLE,BROADWAY+%26+58+STREET,10023,11377
BROADWAY,47 STREET,48 STREET,677,,BROADWAY+%26+47+STREET,BROADWAY+%26+48+STREET,11103,CTYPE
BROADWAY,WEST 174 STREET,WEST 175 STREET,678,,BROADWAY+%26+WEST+174+STREET,BROADWAY+%26+WEST+175+STREET,10033,10033
BROADWAY,CATHERINE LANE,WORTH STREET,679,,BROADWAY+%26+CATHERINE+LANE,BROADWAY+%26+WORTH+STREET,10013,10013
BROADWAY,DYCKMAN STREET,CUMMING STREET,680,,BROADWAY+%26+DYCKMAN+STREET,BROADWAY+%26+CUMMING+STREET,10034,10034
BROADWAY,SPRING STREET,PRINCE STREET,681,,BROADWAY+%26+SPRING+STREET,BROADWAY+%26+PRINCE+STREET,10012,10012
BROADWAY,BROADWAY LINE,BROADWAY LINE,682,,BROADWAY+%26+BROADWAY+LINE,BROADWAY+%26+BROADWAY+LINE,CTYPE,CTYPE
BROADWAY,WEST 99TH STREET,WEST 100TH STREET,683,,BROADWAY+%26+WEST+99TH+STREET,BROADWAY+%26+WEST+100TH+STREET,10025,10025
BROADWAY,WEST 120 STREET,WEST 121 STREET,684,,BROADWAY+%26+WEST+120+STREET,BROADWAY+%26+WEST+121+STREET,10027,10027
BROADWAY,DEAD END,WEST 219 STREET,685,,BROADWAY+%26+DEAD+END,BROADWAY+%26+WEST+219+STREET,CTYPE,10034
BROADWAY,WEST 220 STREET,9 AVENUE,686,,BROADWAY+%26+WEST+220+STREET,BROADWAY+%26+9+AVENUE,10034,10034
BROADWAY,WEST 220 STREET,DEAD END,687,,BROADWAY+%26+WEST+220+STREET,BROADWAY+%26+DEAD+END,10034,CTYPE
BROADWAY,DEAD END,DEAD END,688,,BROADWAY+%26+DEAD+END,BROADWAY+%26+DEAD+END,CTYPE,CTYPE
BROADWAY,VAN CORTLANDT PARK SOUTH,DEAD END,689,,BROADWAY+%26+VAN+CORTLANDT+PARK+SOUTH,BROADWAY+%26+DEAD+END,10471,CTYPE
BROADWAY,BROADWAY/ 7 AVENUE LINE,BROADWAY/ 7 AVENUE LINE,690,,BROADWAY+%26+BROADWAY/+7+AVENUE+LINE,BROADWAY+%26+BROADWAY/+7+AVENUE+LINE,CTYPE,CTYPE
BROADWAY,BEAVER STREET,LEXINGTON AVENUE LINE,691,,BROADWAY+%26+BEAVER+STREET,BROADWAY+%26+LEXINGTON+AVENUE+LINE,10004,CTYPE
BROADWAY,JAMAICA LINE,JAMAICA LINE,692,,BROADWAY+%26+JAMAICA+LINE,BROADWAY+%26+JAMAICA+LINE,CTYPE,CTYPE
BROADWAY,55TH STREET,56TH STREET,693,,BROADWAY+%26+55TH+STREET,BROADWAY+%26+56TH+STREET,10019,CTYPE
BROADWAY,VAN CORTLANDT PARK SOUTH,WEST 242ND STREET,694,,BROADWAY+%26+VAN+CORTLANDT+PARK+SOUTH,BROADWAY+%26+WEST+242ND+STREET,10471,10471
BROADWAY,WEST 242ND STREET,VAN CORTLANDT PARK SOUTH,695,,BROADWAY+%26+WEST+242ND+STREET,BROADWAY+%26+VAN+CORTLANDT+PARK+SOUTH,10471,10471
BROADWAY,WEST 147TH STREET,WEST 148TH STREET,696,,BROADWAY+%26+WEST+147TH+STREET,BROADWAY+%26+WEST+148TH+STREET,10031,10031
BROADWAY,CUMMING STREET,DYCKMAN STREET,697,,BROADWAY+%26+CUMMING+STREET,BROADWAY+%26+DYCKMAN+STREET,10034,10034
BROADWAY,LEONARD STREET,WORTH STREET,698,,BROADWAY+%26+LEONARD+STREET,BROADWAY+%26+WORTH+STREET,10013,10013
BROADWAY,WEST 27TH STREET,WEST 28TH STREET,699,,BROADWAY+%26+WEST+27TH+STREET,BROADWAY+%26+WEST+28TH+STREET,10010,10001
BROADWAY,WEST 48 STREET,WEST 47 STREET,700,,BROADWAY+%26+WEST+48+STREET,BROADWAY+%26+WEST+47+STREET,10019,10036
BROADWAY,WEST 260TH STREET,WEST 261ST STREET,701,,BROADWAY+%26+WEST+260TH+STREET,BROADWAY+%26+WEST+261ST+STREET,10471,10471
BRONX BOULEVARD,EAST 213 STREET,EAST 216 STREET,702,,BRONX+BOULEVARD+%26+EAST+213+STREET,BRONX+BOULEVARD+%26+EAST+216+STREET,10467,10467
BRONX BOULEVARD,EAST 219 STREET,EAST 216 STREET,703,,BRONX+BOULEVARD+%26+EAST+219+STREET,BRONX+BOULEVARD+%26+EAST+216+STREET,CTYPE,10467
BRONX BOULEVARD,BRONX RIVER GREENWAY,DEAD END,704,,BRONX+BOULEVARD+%26+BRONX+RIVER+GREENWAY,BRONX+BOULEVARD+%26+DEAD+END,CTYPE,CTYPE
BRONX PARK EAST,MARAN PLACE,LYDIG AVENUE,705,,BRONX+PARK+EAST+%26+MARAN+PLACE,BRONX+PARK+EAST+%26+LYDIG+AVENUE,10462,10462
BRONX PARK EAST,BRADY AVENUE,MARAN PLACE,706,,BRONX+PARK+EAST+%26+BRADY+AVENUE,BRONX+PARK+EAST+%26+MARAN+PLACE,10462,10462
BRONX RIVER AVENUE,174 STREET,CROSS BRONX EXPRESSWAY,707,,BRONX+RIVER+AVENUE+%26+174+STREET,BRONX+RIVER+AVENUE+%26+CROSS+BRONX+EXPRESSWAY,10472,10472
BRONX RIVER PARKWAY,BRONX RIVER,EAST GUN HILL ROAD,708,,BRONX+RIVER+PARKWAY+%26+BRONX+RIVER,BRONX+RIVER+PARKWAY+%26+EAST+GUN+HILL+ROAD,CTYPE,CTYPE
BRONX RIVER PARKWAY,EAST GUN HILL ROAD,BRONX RIVER,709,,BRONX+RIVER+PARKWAY+%26+EAST+GUN+HILL+ROAD,BRONX+RIVER+PARKWAY+%26+BRONX+RIVER,CTYPE,CTYPE
BRONX RIVER PARKWAY,236 STREET,237 STREET,710,,BRONX+RIVER+PARKWAY+%26+236+STREET,BRONX+RIVER+PARKWAY+%26+237+STREET,CTYPE,CTYPE
BRONX RIVER PARKWAY,EAST 174 STREET,172 STREET,711,,BRONX+RIVER+PARKWAY+%26+EAST+174+STREET,BRONX+RIVER+PARKWAY+%26+172+STREET,10472,10472
BRONX RIVER PARKWAY,BOSTON ROAD,ENTRANCE,712,,BRONX+RIVER+PARKWAY+%26+BOSTON+ROAD,BRONX+RIVER+PARKWAY+%26+ENTRANCE,10460,CTYPE
BRONX RIVER PARKWAY,MORRIS PARK AVENUE,BRONXDALE AVENUE,713,,BRONX+RIVER+PARKWAY+%26+MORRIS+PARK+AVENUE,BRONX+RIVER+PARKWAY+%26+BRONXDALE+AVENUE,CTYPE,CTYPE
BRONX RIVER PARKWAY,222 STREET,221 STREET,714,,BRONX+RIVER+PARKWAY+%26+222+STREET,BRONX+RIVER+PARKWAY+%26+221+STREET,CTYPE,CTYPE
BRONXWOOD AVENUE,EAST 215 STREET,EAST 216 STREET,715,,BRONXWOOD+AVENUE+%26+EAST+215+STREET,BRONXWOOD+AVENUE+%26+EAST+216+STREET,10469,10469
BRONXWOOD AVENUE,MACE AVENUE,ALLERTON AVENUE,716,,BRONXWOOD+AVENUE+%26+MACE+AVENUE,BRONXWOOD+AVENUE+%26+ALLERTON+AVENUE,10467,10469
BRONXWOOD AVENUE,EAST 215 STREET,EAST 214 STREET,717,,BRONXWOOD+AVENUE+%26+EAST+215+STREET,BRONXWOOD+AVENUE+%26+EAST+214+STREET,10469,10469
BRONXWOOD AVENUE,EAST 214 STREET,EAST 215 STREET,718,,BRONXWOOD+AVENUE+%26+EAST+214+STREET,BRONXWOOD+AVENUE+%26+EAST+215+STREET,10469,10469
BROOK AVENUE,EAST 152 STREET,EAST 153 STREET,719,,BROOK+AVENUE+%26+EAST+152+STREET,BROOK+AVENUE+%26+EAST+153+STREET,10455,10455
BROOK AVENUE,EAST 153 STREET,BERGEN AVENUE,720,,BROOK+AVENUE+%26+EAST+153+STREET,BROOK+AVENUE+%26+BERGEN+AVENUE,10455,10455
BROOK AVENUE,EAST 152ND STREET,EAST 153RD STREET,721,,BROOK+AVENUE+%26+EAST+152ND+STREET,BROOK+AVENUE+%26+EAST+153RD+STREET,10455,10455
BROOKLYN AVE,ST JOHN'S PL,LINCOLN PL,722,,BROOKLYN+AVE+%26+ST+JOHN'S+PL,BROOKLYN+AVE+%26+LINCOLN+PL,11213,11213
BROOKLYN AVENUE,ST JOHNS PLACE,LINCOLN PLACE,723,,BROOKLYN+AVENUE+%26+ST+JOHNS+PLACE,BROOKLYN+AVENUE+%26+LINCOLN+PLACE,11213,11213
BROOKLYN QUEENS EXPRESSWAY,METROPOLITAN AVENUE,RODNEY STREET,724,,BROOKLYN+QUEENS+EXPRESSWAY+%26+METROPOLITAN+AVENUE,BROOKLYN+QUEENS+EXPRESSWAY+%26+RODNEY+STREET,CTYPE,CTYPE
BROOKLYN QUEENS EXPRESSWAY,RICHARDSON STREET,LEONARD STREET,725,,BROOKLYN+QUEENS+EXPRESSWAY+%26+RICHARDSON+STREET,BROOKLYN+QUEENS+EXPRESSWAY+%26+LEONARD+STREET,CTYPE,CTYPE
BROOKLYN QUEENS EXPRESSWAY MAIN ROAD,58 LANE,50 AVENUE,726,,BROOKLYN+QUEENS+EXPRESSWAY+MAIN+ROAD+%26+58+LANE,BROOKLYN+QUEENS+EXPRESSWAY+MAIN+ROAD+%26+50+AVENUE,CTYPE,11377
BROOKLYN QUEENS EXPRESSWAY SERVICE ROAD,58 LANE,50 AVENUE,727,,BROOKLYN+QUEENS+EXPRESSWAY+SERVICE+ROAD+%26+58+LANE,BROOKLYN+QUEENS+EXPRESSWAY+SERVICE+ROAD+%26+50+AVENUE,CTYPE,CTYPE
BROOKLYN QUEENS EXRESSPWAY,59 STREET,60 STREET,728,,BROOKLYN+QUEENS+EXRESSPWAY+%26+59+STREET,BROOKLYN+QUEENS+EXRESSPWAY+%26+60+STREET,CTYPE,CTYPE
BROOKLYN QUEENS EXRESSPWAY,ADELPHI STREET,CLERMONT AVENUE,729,,BROOKLYN+QUEENS+EXRESSPWAY+%26+ADELPHI+STREET,BROOKLYN+QUEENS+EXRESSPWAY+%26+CLERMONT+AVENUE,CTYPE,CTYPE
BROOME STREET,BROADWAY,CROSBY STREET,730,,BROOME+STREET+%26+BROADWAY,BROOME+STREET+%26+CROSBY+STREET,10013,10012
BROOME STREET,CROSBY STREET,BROADWAY,731,,BROOME+STREET+%26+CROSBY+STREET,BROOME+STREET+%26+BROADWAY,10012,10013
BRUCKNER BOULEVARD,CASTLE HILL AVENUE,HAVEMEYER AVENUE,732,,BRUCKNER+BOULEVARD+%26+CASTLE+HILL+AVENUE,BRUCKNER+BOULEVARD+%26+HAVEMEYER+AVENUE,10472,10472
BRUCKNER BOULEVARD,SANDS PLACE,WILKINSON AVENUE,733,,BRUCKNER+BOULEVARD+%26+SANDS+PLACE,BRUCKNER+BOULEVARD+%26+WILKINSON+AVENUE,10461,10465
BRUCKNER BOULEVARD,AUSTIN PLACE,TIMPSON PLACE,734,,BRUCKNER+BOULEVARD+%26+AUSTIN+PLACE,BRUCKNER+BOULEVARD+%26+TIMPSON+PLACE,10455,10455
BRUCKNER BOULEVARD,EAST 156 STREET,LONGWOOD AVENUE,735,,BRUCKNER+BOULEVARD+%26+EAST+156+STREET,BRUCKNER+BOULEVARD+%26+LONGWOOD+AVENUE,10455,10474
BRUCKNER BOULEVARD,EAST 144 STREET,EAST 149 STREET,736,,BRUCKNER+BOULEVARD+%26+EAST+144+STREET,BRUCKNER+BOULEVARD+%26+EAST+149+STREET,10454,10455
BRUCKNER BOULEVARD,TIFFANY STREET,BARRETTO STREET,737,,BRUCKNER+BOULEVARD+%26+TIFFANY+STREET,BRUCKNER+BOULEVARD+%26+BARRETTO+STREET,10459,10459
BRUCKNER BOULEVARD,BRYANT AVENUE,LONGFELLOW AVENUE,738,,BRUCKNER+BOULEVARD+%26+BRYANT+AVENUE,BRUCKNER+BOULEVARD+%26+LONGFELLOW+AVENUE,10474,CTYPE
BRUCKNER BOULEVARD,ST. ANNS AVENUE,ST. ANNS PLACE,739,,BRUCKNER+BOULEVARD+%26+ST.+ANNS+AVENUE,BRUCKNER+BOULEVARD+%26+ST.+ANNS+PLACE,10454,10454
BRUCKNER BOULEVARD,HAVEMEYER AVENUE,CASTLE HILL AVENUE,740,,BRUCKNER+BOULEVARD+%26+HAVEMEYER+AVENUE,BRUCKNER+BOULEVARD+%26+CASTLE+HILL+AVENUE,10472,10472
BRUCKNER BOULEVARD,ARNOW PLACE,SANDS PLACE,741,,BRUCKNER+BOULEVARD+%26+ARNOW+PLACE,BRUCKNER+BOULEVARD+%26+SANDS+PLACE,10461,10461
BRUCKNER BOULEVARD,HUNTS POINT AVENUE,163 STREET,742,,BRUCKNER+BOULEVARD+%26+HUNTS+POINT+AVENUE,BRUCKNER+BOULEVARD+%26+163+STREET,10474,10459
BRUCKNER EXPRESSWAY,ARNOW PLACE,SANDS PLACE,743,,BRUCKNER+EXPRESSWAY+%26+ARNOW+PLACE,BRUCKNER+EXPRESSWAY+%26+SANDS+PLACE,10461,10461
BRUCKNER EXPRESSWAY,SANDS PLACE,ARNOW PLACE,744,,BRUCKNER+EXPRESSWAY+%26+SANDS+PLACE,BRUCKNER+EXPRESSWAY+%26+ARNOW+PLACE,10461,10461
BRUCKNER EXPRESSWAY,LONGFELLOW AVENUE,BRYANT AVENUE,745,,BRUCKNER+EXPRESSWAY+%26+LONGFELLOW+AVENUE,BRUCKNER+EXPRESSWAY+%26+BRYANT+AVENUE,CTYPE,10474
BRUCKNER EXPRESSWAY,OLMSTEAD AVENUE,CASTLE HILL AVENUE,746,,BRUCKNER+EXPRESSWAY+%26+OLMSTEAD+AVENUE,BRUCKNER+EXPRESSWAY+%26+CASTLE+HILL+AVENUE,10472,10472
BRUCKNER EXPRESSWAY,LONGFELLOW AVENUE,WHITTIER STREET,747,,BRUCKNER+EXPRESSWAY+%26+LONGFELLOW+AVENUE,BRUCKNER+EXPRESSWAY+%26+WHITTIER+STREET,CTYPE,10474
BURKE AVENUE,TENBROECK AVENUE,PEARSALL AVENUE,748,,BURKE+AVENUE+%26+TENBROECK+AVENUE,BURKE+AVENUE+%26+PEARSALL+AVENUE,10469,10469
BURKE AVENUE,PEARSALL AVENUE,TENBROECK AVENUE,749,,BURKE+AVENUE+%26+PEARSALL+AVENUE,BURKE+AVENUE+%26+TENBROECK+AVENUE,10469,10469
BURKE AVENUE,YATES AVENUE,DEAD END,750,,BURKE+AVENUE+%26+YATES+AVENUE,BURKE+AVENUE+%26+DEAD+END,10469,CTYPE
BURKE AVENUE,YATES AVENUE,BOUCK AVENUE,751,,BURKE+AVENUE+%26+YATES+AVENUE,BURKE+AVENUE+%26+BOUCK+AVENUE,10469,10469
